VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,2024-01-01 00:51:43,2024-01-01 01:26:13,2.0,12.7,1.0,N,237,26,1,54.1,3.5,0.5,0.0,6.94,1.0,66.04,2.5,0.0
2,2024-01-01 00:34:45,2024-01-01 00:49:59,1.0,1.65,1.0,N,164,211,1,14.2,1.0,0.5,4.8,0.0,1.0,24.0,2.5,0.0
2,2024-01-01 00:54:15,2024-01-01 01:31:18,1.0,4.11,1.0,N,211,141,1,31.7,1.0,0.5,7.34,0.0,1.0,44.04,2.5,0.0
1,2024-01-01 00:39:14,2024-01-01 01:01:18,1.0,3.7,1.0,N,148,237,1,19.8,3.5,0.5,6.2,0.0,1.0,31.0,2.5,0.0
2,2024-01-01 00:09:26,2024-01-01 00:19:31,1.0,2.79,1.0,N,142,166,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2024-01-01 00:23:16,2024-01-01 00:26:37,1.0,0.9,1.0,N,166,238,2,6.5,1.0,0.5,0.0,0.0,1.0,9.0,0.0,0.0
2,2024-01-01 00:29:11,2024-01-01 00:32:33,1.0,0.92,1.0,N,238,75,1,6.5,1.0,0.5,1.5,0.0,1.0,10.5,0.0,0.0
2,2024-01-01 00:34:44,2024-01-01 00:40:55,1.0,1.76,1.0,N,75,237,1,10.0,1.0,0.5,4.5,0.0,1.0,19.5,2.5,0.0
1,2024-01-01 00:47:22,2024-01-01 00:49:59,1.0,1.1,1.0,N,236,75,2,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,2024-01-01 00:51:09,2024-01-01 01:25:09,1.0,1.65,1.0,N,164,48,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0
2,2024-01-01 00:55:19,2024-01-01 01:04:36,3.0,1.3,1.0,N,170,137,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0
1,2024-01-01 00:13:32,2024-01-01 00:44:40,1.0,10.4,1.0,N,132,61,4,41.5,2.75,0.5,0.0,0.0,1.0,45.75,0.0,1.75
2,2024-01-01 00:29:05,2024-01-01 00:49:18,1.0,3.16,1.0,N,140,142,1,19.8,1.0,0.5,6.2,0.0,1.0,31.0,2.5,0.0
2,2024-01-01 00:04:00,2024-01-01 00:04:44,1.0,0.01,5.0,N,63,63,2,-31.5,0.0,0.0,0.0,0.0,-1.0,-34.25,0.0,-1.75
2,2024-01-01 00:04:00,2024-01-01 00:04:44,1.0,0.01,5.0,N,63,63,2,31.5,0.0,0.0,0.0,0.0,1.0,34.25,0.0,1.75
2,2024-01-01 00:39:14,2024-01-01 01:11:35,1.0,14.96,1.0,N,132,165,1,61.1,1.0,0.5,10.0,0.0,1.0,75.35,0.0,1.75
2,2024-01-01 00:06:04,2024-01-01 00:29:44,1.0,5.35,1.0,N,148,263,1,26.8,1.0,0.5,0.0,0.0,1.0,31.8,2.5,0.0
2,2024-01-01 00:34:55,2024-01-01 00:50:58,1.0,3.58,1.0,N,263,143,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0
2,2024-01-01 00:53:42,2024-01-01 00:59:16,1.0,1.3,1.0,N,143,238,1,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
2,2024-01-01 00:19:07,2024-01-01 00:26:01,3.0,0.71,1.0,N,113,90,1,7.9,1.0,0.5,3.23,0.0,1.0,16.13,2.5,0.0
2,2024-01-01 00:31:35,2024-01-01 00:37:25,2.0,0.78,1.0,N,234,249,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-01-01 00:42:05,2024-01-01 00:52:50,2.0,1.52,1.0,N,249,68,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0
2,2024-01-01 00:53:41,2024-01-01 01:19:31,1.0,1.04,1.0,N,68,50,1,21.2,1.0,0.5,2.0,0.0,1.0,28.2,2.5,0.0
2,2024-01-01 00:32:09,2024-01-01 00:54:00,2.0,2.37,1.0,N,246,231,1,19.8,1.0,0.5,2.0,0.0,1.0,26.8,2.5,0.0
2,2024-01-01 00:13:53,2024-01-01 00:20:58,1.0,1.85,1.0,N,142,151,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0
2,2024-01-01 00:25:39,2024-01-01 00:42:21,1.0,3.14,1.0,N,238,229,2,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0
2,2024-01-01 00:43:35,2024-01-01 00:49:02,1.0,0.62,1.0,N,229,233,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,2024-01-01 00:19:55,2024-01-01 00:26:31,1.0,1.56,1.0,N,233,141,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:28:36,2024-01-01 00:39:10,1.0,1.72,1.0,N,141,170,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0
2,2024-01-01 00:11:28,2024-01-01 00:22:51,1.0,4.78,1.0,N,141,4,1,21.2,1.0,0.5,4.72,0.0,1.0,30.92,2.5,0.0
2,2024-01-01 00:24:13,2024-01-01 00:39:26,1.0,4.08,1.0,N,4,262,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0
2,2024-01-01 00:46:19,2024-01-01 00:57:28,1.0,2.34,1.0,N,263,238,1,13.5,1.0,0.5,2.0,0.0,1.0,20.5,2.5,0.0
2,2024-01-01 00:28:09,2024-01-01 00:40:09,2.0,2.37,1.0,N,239,41,1,14.9,1.0,0.5,2.98,0.0,1.0,22.88,2.5,0.0
2,2024-01-01 00:04:22,2024-01-01 00:07:33,1.0,0.85,1.0,N,263,141,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0
2,2024-01-01 00:21:03,2024-01-01 00:35:49,1.0,3.49,1.0,N,229,238,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0
2,2024-01-01 00:36:48,2024-01-01 00:44:11,2.0,1.35,1.0,N,238,166,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0
2,2024-01-01 00:21:17,2024-01-01 00:29:33,2.0,1.04,1.0,N,162,229,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:33:06,2024-01-01 00:36:41,2.0,1.1,1.0,N,229,141,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2024-01-01 00:38:22,2024-01-01 00:47:44,1.0,1.92,1.0,N,141,239,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2024-01-01 00:50:10,2024-01-01 00:54:37,1.0,0.86,1.0,N,142,48,1,6.5,1.0,0.5,1.0,0.0,1.0,12.5,2.5,0.0
2,2024-01-01 00:58:37,2024-01-01 01:03:55,4.0,0.89,1.0,N,142,48,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-01-01 00:09:34,2024-01-01 00:21:39,1.0,1.77,1.0,N,234,211,1,12.1,1.0,0.5,5.0,0.0,1.0,22.1,2.5,0.0
2,2024-01-01 00:30:05,2024-01-01 00:37:29,1.0,1.18,1.0,N,125,90,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2024-01-01 00:41:42,2024-01-01 00:46:00,1.0,0.47,1.0,N,249,113,4,-5.8,-1.0,-0.5,0.0,0.0,-1.0,-10.8,-2.5,0.0
2,2024-01-01 00:41:42,2024-01-01 00:46:00,1.0,0.47,1.0,N,249,113,4,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0
2,2024-01-01 00:51:47,2024-01-01 01:09:31,1.0,2.17,1.0,N,113,209,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0
2,2024-01-01 00:12:08,2024-01-01 00:29:40,1.0,7.04,1.0,N,70,73,1,31.0,6.0,0.5,7.7,0.0,1.0,47.95,0.0,1.75
2,2024-01-01 00:14:55,2024-01-01 00:42:03,1.0,1.67,1.0,N,142,68,1,22.6,1.0,0.5,5.52,0.0,1.0,33.12,2.5,0.0
2,2024-01-01 00:47:28,2024-01-01 00:59:34,1.0,1.46,1.0,N,246,90,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
2,2024-01-01 00:13:32,2024-01-01 00:23:24,1.0,1.5,1.0,N,148,125,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0
2,2024-01-01 00:25:04,2024-01-01 01:03:18,1.0,5.18,1.0,N,158,238,1,38.7,1.0,0.5,8.74,0.0,1.0,52.44,2.5,0.0
2,2024-01-01 00:15:10,2024-01-01 00:22:51,1.0,1.64,1.0,N,43,236,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-01-01 00:31:04,2024-01-01 00:54:42,1.0,2.69,1.0,N,237,107,1,21.9,1.0,0.5,3.23,0.0,1.0,30.13,2.5,0.0
2,2024-01-01 00:15:39,2024-01-01 00:21:47,4.0,1.01,1.0,N,43,143,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-01-01 00:27:48,2024-01-01 00:43:48,1.0,2.28,1.0,N,142,238,1,17.0,1.0,0.5,2.0,0.0,1.0,24.0,2.5,0.0
2,2024-01-01 00:45:37,2024-01-01 00:51:14,1.0,1.27,1.0,N,239,24,1,8.6,1.0,0.5,3.4,0.0,1.0,17.0,2.5,0.0
2,2024-01-01 00:54:10,2024-01-01 01:16:06,1.0,5.91,1.0,N,24,249,1,28.9,1.0,0.5,4.0,0.0,1.0,37.9,2.5,0.0
1,2024-01-01 00:15:02,2024-01-01 00:45:44,1.0,4.8,1.0,N,158,140,1,30.3,3.5,0.5,7.06,0.0,1.0,42.36,2.5,0.0
2,2024-01-01 00:21:14,2024-01-01 00:32:48,1.0,1.5,1.0,N,114,170,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2024-01-01 00:42:02,2024-01-01 01:14:33,1.0,5.48,1.0,N,107,61,2,-33.1,-1.0,-0.5,0.0,0.0,-1.0,-38.1,-2.5,0.0
2,2024-01-01 00:42:02,2024-01-01 01:14:33,1.0,5.48,1.0,N,107,61,2,33.1,1.0,0.5,0.0,0.0,1.0,38.1,2.5,0.0
2,2024-01-01 00:10:47,2024-01-01 00:22:48,2.0,2.55,1.0,N,263,170,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2024-01-01 00:28:57,2024-01-01 00:38:09,2.0,1.13,1.0,N,107,249,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:40:40,2024-01-01 00:48:12,2.0,0.89,1.0,N,249,113,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2024-01-01 00:49:01,2024-01-01 00:54:11,2.0,0.73,1.0,N,113,79,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-01-01 00:59:03,2024-01-01 01:05:15,3.0,0.98,1.0,N,107,164,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
1,2024-01-01 00:34:17,2024-01-01 00:44:13,1.0,2.0,1.0,N,239,141,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0
1,2024-01-01 00:57:56,2024-01-01 01:04:13,1.0,0.9,1.0,N,237,262,1,7.2,3.5,0.5,3.05,0.0,1.0,15.25,2.5,0.0
2,2024-01-01 00:12:39,2024-01-01 00:17:21,3.0,0.69,1.0,N,7,7,1,6.5,1.0,0.5,0.0,0.0,1.0,9.0,0.0,0.0
2,2024-01-01 00:44:19,2024-01-01 00:48:19,3.0,0.74,1.0,N,140,229,1,6.5,1.0,0.5,1.0,0.0,1.0,12.5,2.5,0.0
2,2024-01-01 00:57:08,2024-01-01 01:16:07,2.0,3.6,1.0,N,161,146,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0
2,2024-01-01 00:14:02,2024-01-01 00:40:40,3.0,3.79,1.0,N,48,125,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0
2,2024-01-01 00:40:52,2024-01-01 01:08:30,2.0,1.96,1.0,N,107,68,1,23.3,1.0,0.5,4.24,0.0,1.0,32.54,2.5,0.0
1,2024-01-01 00:12:10,2024-01-01 00:44:11,3.0,1.1,1.0,N,162,170,2,25.4,3.5,0.5,0.0,0.0,1.0,30.4,2.5,0.0
1,2024-01-01 00:56:32,2024-01-01 01:02:34,2.0,0.8,1.0,N,234,170,1,7.9,3.5,0.5,3.85,0.0,1.0,16.75,2.5,0.0
1,2024-01-01 00:29:55,2024-01-01 00:43:30,2.0,2.3,1.0,N,229,79,1,14.2,3.5,0.5,3.5,0.0,1.0,22.7,2.5,0.0
1,2024-01-01 00:45:44,2024-01-01 01:14:41,1.0,4.9,1.0,N,79,239,1,28.9,3.5,0.5,4.0,0.0,1.0,37.9,2.5,0.0
2,2024-01-01 00:35:30,2024-01-01 00:53:12,1.0,3.06,1.0,N,164,232,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0
2,2024-01-01 00:58:18,2024-01-01 01:24:05,1.0,4.87,1.0,N,148,141,2,27.5,1.0,0.5,0.0,0.0,1.0,32.5,2.5,0.0
2,2024-01-01 00:21:14,2024-01-01 00:50:08,2.0,0.98,1.0,N,50,68,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0
2,2024-01-01 00:57:31,2024-01-01 01:27:38,2.0,3.14,1.0,N,68,13,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0
1,2024-01-01 00:12:55,2024-01-01 00:30:16,1.0,3.9,1.0,N,75,116,1,19.8,1.0,0.5,5.55,0.0,1.0,27.85,0.0,0.0
1,2024-01-01 00:08:24,2024-01-01 00:20:55,1.0,3.6,1.0,N,107,262,1,17.0,3.5,0.5,6.55,0.0,1.0,28.55,2.5,0.0
1,2024-01-01 00:36:25,2024-01-01 00:52:20,2.0,3.2,1.0,N,142,68,2,17.0,3.5,0.5,0.0,0.0,1.0,22.0,2.5,0.0
2,2024-01-01 00:17:06,2024-01-01 00:24:35,1.0,1.39,1.0,N,239,48,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-01-01 00:27:00,2024-01-01 00:41:31,1.0,2.36,1.0,N,48,141,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
2,2024-01-01 00:43:24,2024-01-01 01:01:09,1.0,4.98,1.0,N,140,249,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0
2,2024-01-01 00:04:05,2024-01-01 00:04:11,1.0,0.0,5.0,N,143,143,1,12.2,0.0,0.0,0.0,0.0,1.0,13.2,0.0,0.0
2,2024-01-01 00:42:29,2024-01-01 00:57:16,4.0,4.41,1.0,N,141,79,2,21.2,1.0,0.5,0.0,0.0,1.0,26.2,2.5,0.0
1,2024-01-01 00:06:49,2024-01-01 00:12:10,1.0,1.2,1.0,N,263,75,1,7.2,3.5,0.5,3.05,0.0,1.0,15.25,2.5,0.0
1,2024-01-01 00:15:10,2024-01-01 00:19:42,1.0,0.9,1.0,N,236,141,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0
2,2024-01-01 00:02:33,2024-01-01 00:25:55,1.0,5.03,1.0,N,249,49,1,27.5,1.0,0.5,8.12,0.0,1.0,40.62,2.5,0.0
2,2024-01-01 00:51:28,2024-01-01 00:59:00,1.0,1.26,1.0,N,148,79,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
1,2024-01-01 00:19:19,2024-01-01 00:23:46,2.0,1.1,1.0,N,142,238,1,7.2,3.5,0.5,5.0,0.0,1.0,17.2,2.5,0.0
1,2024-01-01 00:32:10,2024-01-01 00:41:49,3.0,1.0,1.0,N,142,48,2,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0
1,2024-01-01 00:44:23,2024-01-01 00:50:21,3.0,1.8,1.0,N,50,239,2,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0
1,2024-01-01 00:52:26,2024-01-01 00:55:08,4.0,0.6,1.0,N,239,143,2,5.8,3.5,0.5,0.0,0.0,1.0,10.8,2.5,0.0
1,2024-01-01 00:57:32,2024-01-01 01:13:00,3.0,3.0,1.0,N,143,263,1,17.7,3.5,0.5,2.27,0.0,1.0,24.97,2.5,0.0
2,2024-01-01 00:50:58,2024-01-01 01:24:17,1.0,22.63,1.0,N,132,259,1,84.9,1.0,0.5,18.87,6.94,1.0,114.96,0.0,1.75
2,2024-01-01 00:57:49,2024-01-01 01:17:21,1.0,3.63,1.0,N,232,164,2,21.2,1.0,0.5,0.0,0.0,1.0,26.2,2.5,0.0
1,2024-01-01 00:25:58,2024-01-01 00:27:19,1.0,0.0,5.0,N,114,114,1,10.0,0.0,0.0,2.2,0.0,1.0,13.2,0.0,0.0
1,2024-01-01 00:32:00,2024-01-01 00:36:01,1.0,0.6,1.0,N,249,113,1,5.1,3.5,0.5,0.0,0.0,1.0,10.1,2.5,0.0
2,2024-01-01 00:07:45,2024-01-01 00:24:46,3.0,3.5,1.0,N,48,140,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0
2,2024-01-01 00:21:11,2024-01-01 00:40:21,1.0,1.68,1.0,N,163,164,1,17.7,1.0,0.5,2.5,0.0,1.0,25.2,2.5,0.0
2,2024-01-01 00:50:38,2024-01-01 01:06:57,1.0,1.26,1.0,N,90,246,1,14.9,1.0,0.5,4.98,0.0,1.0,24.88,2.5,0.0
1,2024-01-01 00:56:57,2024-01-01 01:17:54,1.0,3.4,1.0,N,261,107,2,19.1,3.5,0.5,0.0,0.0,1.0,24.1,2.5,0.0
1,2024-01-01 00:05:19,2024-01-01 00:14:11,3.0,0.2,1.0,N,162,161,2,8.6,3.5,0.5,0.0,0.0,1.0,13.6,2.5,0.0
1,2024-01-01 00:31:10,2024-01-01 00:36:41,2.0,0.0,1.0,N,264,162,2,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0
1,2024-01-01 00:51:58,2024-01-01 01:05:44,2.0,2.9,1.0,Y,264,264,1,16.3,3.5,0.5,4.25,0.0,1.0,25.55,2.5,0.0
2,2024-01-01 00:14:06,2024-01-01 00:17:26,1.0,0.64,1.0,N,249,125,1,5.8,1.0,0.5,2.7,0.0,1.0,13.5,2.5,0.0
2,2024-01-01 00:26:44,2024-01-01 00:30:55,1.0,0.81,1.0,N,211,158,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2024-01-01 00:33:57,2024-01-01 00:38:11,1.0,0.58,1.0,N,158,158,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0
2,2024-01-01 00:39:34,2024-01-01 01:22:39,1.0,4.45,1.0,N,158,239,1,40.1,1.0,0.5,9.02,0.0,1.0,54.12,2.5,0.0
2,2024-01-01 00:10:29,2024-01-01 00:37:11,1.0,12.29,1.0,N,229,26,2,49.2,1.0,0.5,0.0,0.0,1.0,54.2,2.5,0.0
1,2024-01-01 00:42:21,2024-01-01 00:59:44,1.0,1.5,1.0,N,166,152,1,16.3,1.0,0.5,0.94,0.0,1.0,19.74,0.0,0.0
2,2024-01-01 00:42:51,2024-01-01 01:01:09,4.0,3.93,1.0,N,50,236,2,21.2,1.0,0.5,0.0,0.0,1.0,26.2,2.5,0.0
2,2024-01-01 00:19:08,2024-01-01 00:28:34,1.0,1.49,1.0,N,114,90,1,10.7,1.0,0.5,1.57,0.0,1.0,17.27,2.5,0.0
2,2024-01-01 00:51:13,2024-01-01 01:30:22,1.0,3.99,1.0,N,113,140,1,33.1,1.0,0.5,5.72,0.0,1.0,43.82,2.5,0.0
1,2024-01-01 00:50:42,2024-01-01 01:06:14,2.0,1.9,1.0,N,249,170,2,13.5,3.5,0.5,0.0,0.0,1.0,18.5,2.5,0.0
2,2024-01-01 00:05:22,2024-01-01 00:19:36,2.0,3.83,1.0,N,88,79,1,19.1,1.0,0.5,5.0,0.0,1.0,29.1,2.5,0.0
2,2024-01-01 00:43:19,2024-01-01 01:05:25,1.0,2.82,1.0,N,233,144,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0
2,2024-01-01 00:12:10,2024-01-01 00:26:16,2.0,1.26,1.0,N,142,162,1,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0
2,2024-01-01 00:33:01,2024-01-01 00:45:04,1.0,2.7,1.0,N,161,238,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
2,2024-01-01 00:25:23,2024-01-01 00:33:38,1.0,2.67,1.0,N,237,74,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
2,2024-01-01 00:37:38,2024-01-01 01:03:13,1.0,4.02,1.0,N,41,233,1,25.4,1.0,0.5,6.08,0.0,1.0,36.48,2.5,0.0
2,2024-01-01 00:11:22,2024-01-01 00:20:14,5.0,1.63,1.0,N,246,246,1,11.4,1.0,0.5,4.92,0.0,1.0,21.32,2.5,0.0
1,2024-01-01 00:21:38,2024-01-01 00:41:05,3.0,1.7,1.0,N,43,170,2,17.7,3.5,0.5,0.0,0.0,1.0,22.7,2.5,0.0
2,2024-01-01 00:43:30,2024-01-01 01:18:53,2.0,6.1,1.0,N,90,40,1,36.6,1.0,0.5,12.13,6.94,1.0,60.67,2.5,0.0
2,2024-01-01 01:00:23,2024-01-01 01:08:29,4.0,1.43,1.0,N,143,238,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0
2,2024-01-01 00:21:24,2024-01-01 00:27:55,2.0,1.95,1.0,N,79,170,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-01-01 00:36:30,2024-01-01 00:43:59,2.0,1.61,1.0,N,79,170,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0
2,2024-01-01 00:49:23,2024-01-01 00:56:49,2.0,1.3,1.0,N,79,144,1,9.3,1.0,0.5,1.43,0.0,1.0,15.73,2.5,0.0
2,2024-01-01 01:00:27,2024-01-01 01:26:37,2.0,5.22,1.0,N,79,239,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0
2,2024-01-01 00:16:57,2024-01-01 00:25:09,1.0,1.39,1.0,N,107,148,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:39:07,2024-01-01 00:44:33,1.0,0.77,1.0,N,79,234,1,7.2,1.0,0.5,1.0,0.0,1.0,13.2,2.5,0.0
1,2024-01-01 00:21:19,2024-01-01 00:33:12,3.0,1.5,1.0,N,114,137,1,12.1,3.5,0.5,3.4,0.0,1.0,20.5,2.5,0.0
1,2024-01-01 00:41:36,2024-01-01 00:51:00,1.0,1.1,1.0,N,107,90,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0
1,2024-01-01 00:56:41,2024-01-01 01:33:30,4.0,8.6,1.0,N,90,228,1,43.6,3.5,0.5,11.1,6.94,1.0,66.64,2.5,0.0
2,2024-01-01 00:10:47,2024-01-01 00:23:00,2.0,2.11,1.0,N,231,79,1,14.2,1.0,0.5,4.8,0.0,1.0,24.0,2.5,0.0
2,2024-01-01 00:30:54,2024-01-01 00:39:47,1.0,1.54,1.0,N,114,234,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-01-01 00:56:15,2024-01-01 01:23:55,2.0,5.48,1.0,N,107,239,1,28.9,1.0,0.5,6.78,0.0,1.0,40.68,2.5,0.0
2,2024-01-01 00:23:52,2024-01-01 00:33:14,1.0,1.63,1.0,N,113,125,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-01-01 00:35:51,2024-01-01 01:28:05,1.0,5.71,1.0,N,158,141,1,46.4,1.0,0.5,5.0,0.0,1.0,56.4,2.5,0.0
2,2024-01-01 00:17:21,2024-01-01 00:23:22,5.0,1.31,1.0,N,229,140,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0
2,2024-01-01 00:33:22,2024-01-01 00:49:31,1.0,11.29,1.0,N,132,138,1,42.2,6.0,0.5,7.72,0.0,1.0,59.17,0.0,1.75
2,2024-01-01 00:12:25,2024-01-01 00:23:22,3.0,1.69,1.0,N,43,151,1,12.8,1.0,0.5,5.0,0.0,1.0,22.8,2.5,0.0
2,2024-01-01 00:28:17,2024-01-01 00:35:13,2.0,1.25,1.0,N,238,142,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:36:56,2024-01-01 00:41:56,2.0,1.17,1.0,N,142,238,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-01-01 00:48:22,2024-01-01 01:03:47,2.0,3.92,1.0,N,48,75,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0
2,2024-01-01 00:13:02,2024-01-01 00:14:43,1.0,0.43,1.0,N,141,141,1,4.4,1.0,0.5,2.82,0.0,1.0,12.22,2.5,0.0
2,2024-01-01 00:22:52,2024-01-01 00:43:14,1.0,2.73,1.0,N,237,238,2,19.8,1.0,0.5,0.0,0.0,1.0,24.8,2.5,0.0
2,2024-01-01 00:03:43,2024-01-01 00:08:33,1.0,0.82,1.0,N,164,90,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,2024-01-01 00:16:36,2024-01-01 00:53:59,1.0,2.64,1.0,N,68,229,1,30.3,1.0,0.5,10.59,0.0,1.0,45.89,2.5,0.0
2,2024-01-01 00:59:05,2024-01-01 01:41:53,2.0,9.45,1.0,N,233,188,1,47.8,1.0,0.5,10.56,0.0,1.0,63.36,2.5,0.0
1,2024-01-01 00:52:03,2024-01-01 01:49:51,1.0,6.3,1.0,N,249,166,1,49.2,3.5,0.5,10.85,0.0,1.0,65.05,2.5,0.0
1,2024-01-01 00:40:00,2024-01-01 00:57:38,1.0,1.9,1.0,N,161,141,2,16.3,3.5,0.5,0.0,0.0,1.0,21.3,2.5,0.0
2,2024-01-01 00:18:17,2024-01-01 00:39:02,1.0,2.17,1.0,N,161,79,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0
2,2024-01-01 00:40:44,2024-01-01 00:49:44,1.0,1.2,1.0,N,79,148,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-01-01 00:54:53,2024-01-01 01:15:08,1.0,3.22,1.0,N,148,229,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0
1,2024-01-01 00:18:21,2024-01-01 00:26:32,2.0,1.4,1.0,N,239,236,1,9.3,3.5,0.5,4.25,0.0,1.0,18.55,2.5,0.0
1,2024-01-01 00:29:10,2024-01-01 00:32:53,2.0,1.4,1.0,N,263,229,1,7.9,3.5,0.5,1.0,0.0,1.0,13.9,2.5,0.0
1,2024-01-01 00:41:51,2024-01-01 00:44:16,1.0,0.9,1.0,N,263,75,1,5.8,3.5,0.5,1.0,0.0,1.0,11.8,2.5,0.0
1,2024-01-01 00:52:22,2024-01-01 00:58:33,2.0,0.9,1.0,N,75,263,1,7.2,3.5,0.5,3.0,0.0,1.0,15.2,2.5,0.0
2,2024-01-01 00:24:46,2024-01-01 00:37:33,1.0,1.04,1.0,N,229,164,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
